species,thicket ,id,sample,wound,tank,treatment,biopsy_day,biopsy_date,diameter,height,calculated_SA_caliper,dry_weight,wax_weight_1,wax_weight_2,wax_2_minus_wax_1 ,calculated_SA_standard_curve,notes
a. pulchra,a,111.0,gene ,no,3.0,28.0,1.0,2025-06-05 00:00:00,3.54,9.91,=(2*3.1415926535*((J2/2)*K2)/100),0.3474,0.4604,0.508,=O2-N2,=(5810*P2 +85.7)/100,skeleton split in two
a. pulchra,d,230.0,gene ,no,4.0,31.0,10.0,2025-06-14 00:00:00,6.56,11.59,=(2*3.1415926535*((J121/2)*K121)/100),0.4356,0.5968,0.6811,=O121-N121,=(5810*P121 +85.7)/100
a. pulchra,d,232.0,gene ,no,6.0,28.0,10.0,2025-06-14 00:00:00,6.13,11.31,=(2*3.1415926535*((J122/2)*K122)/100),0.2395,0.3655,0.4057,=O122-N122,=(5810*P122 +85.7)/100,10.5mL
a. pulchra,d,233.0,gene ,no,5.0,31.0,10.0,2025-06-14 00:00:00,7.76,10.83,=(2*3.1415926535*((J123/2)*K123)/100),0.3145,0.4166,0.494,=O123-N123,=(5810*P123 +85.7)/100
a. pulchra,d,235.0,gene ,yes,5.0,31.0,10.0,2025-06-14 00:00:00,8.13,10.89,=(2*3.1415926535*((J124/2)*K124)/100),0.4,0.5767,0.6856,=O124-N124,=(5810*P124 +85.7)/100
a. pulchra,d,237.0,gene ,yes,9.0,28.0,10.0,2025-06-14 00:00:00,8.57,8.72,=(2*3.1415926535*((J125/2)*K125)/100),0.3253,0.4285,0.5064,=O125-N125,=(5810*P125 +85.7)/100
a. pulchra,d,240.0,gene ,yes,11.0,31.0,10.0,2025-06-14 00:00:00,9.03,10.96,=(2*3.1415926535*((J126/2)*K126)/100),0.8729,0.9572,1.0222,=O126-N126,=(5810*P126 +85.7)/100,11.5mL
a. pulchra,d,243.0,gene ,yes,12.0,28.0,10.0,2025-06-14 00:00:00,7.3,11.82,=(2*3.1415926535*((J127/2)*K127)/100),0.4159,0.5563,0.6287,=O127-N127,=(5810*P127 +85.7)/100
a. pulchra,d,248.0,gene ,yes,6.0,28.0,10.0,2025-06-05 00:00:00,8.68,10.68,=(2*3.1415926535*((J128/2)*K128)/100),0.4554,0.6181,0.6827,=O128-N128,=(5810*P128 +85.7)/100
a. pulchra,c,251.0,gene ,yes,5.0,31.0,10.0,2025-06-14 00:00:00,8.69,11.84,=(2*3.1415926535*((J129/2)*K129)/100),0.5569,0.7211,0.7853,=O129-N129,=(5810*P129 +85.7)/100
a. pulchra,c,252.0,gene ,yes,12.0,28.0,10.0,2025-06-14 00:00:00,7.95,10.54,=(2*3.1415926535*((J130/2)*K130)/100),0.424,0.569,0.6231,=O130-N130,=(5810*P130 +85.7)/100
a. pulchra,c,253.0,gene ,no,9.0,28.0,10.0,2025-06-05 00:00:00,7.68,10.2,=(2*3.1415926535*((J131/2)*K131)/100),0.4206,0.6171,0.6714,=O131-N131,=(5810*P131 +85.7)/100
a. pulchra,d,258.0,gene ,yes,3.0,28.0,10.0,2025-06-14 00:00:00,8.62,11.58,=(2*3.1415926535*((J132/2)*K132)/100),0.3875,0.503,0.5719,=O132-N132,=(5810*P132 +85.7)/100
a. pulchra,c,260.0,gene ,yes,4.0,31.0,10.0,2025-06-14 00:00:00,9.39,11.92,=(2*3.1415926535*((J133/2)*K133)/100),0.7477,0.9587,1.0468,=O133-N133,=(5810*P133 +85.7)/100
a. pulchra,c,267.0,gene ,no,6.0,28.0,10.0,2025-06-14 00:00:00,8.08,11.08,=(2*3.1415926535*((J134/2)*K134)/100),0.5349,0.6741,0.7464,=O134-N134,=(5810*P134 +85.7)/100
a. pulchra,c,269.0,gene ,yes,11.0,31.0,10.0,2025-06-14 00:00:00,10.03,12.07,=(2*3.1415926535*((J135/2)*K135)/100),0.6739,0.8655,0.9524,=O135-N135,=(5810*P135 +85.7)/100
a. pulchra,c,275.0,gene ,no,12.0,28.0,10.0,2025-06-14 00:00:00,7.64,11.74,=(2*3.1415926535*((J136/2)*K136)/100),0.4871,0.5996,0.6623,=O136-N136,=(5810*P136 +85.7)/100,10.5mL
a. pulchra,c,277.0,gene ,no,5.0,31.0,10.0,2025-06-14 00:00:00,7.31,11.48,=(2*3.1415926535*((J137/2)*K137)/100),0.4547,0.5763,0.6278,=O137-N137,=(5810*P137 +85.7)/100
a. pulchra,c,279.0,gene ,no,3.0,28.0,10.0,2025-06-14 00:00:00,7.12,10.9,=(2*3.1415926535*((J138/2)*K138)/100),0.423,0.5513,0.6221,=O138-N138,=(5810*P138 +85.7)/100
a. pulchra,c,283.0,gene ,yes,10.0,31.0,10.0,2025-06-14 00:00:00,8.64,10.56,=(2*3.1415926535*((J139/2)*K139)/100),0.5165,0.6644,0.747,=O139-N139,=(5810*P139 +85.7)/100
a. pulchra,c,285.0,gene ,yes,9.0,28.0,10.0,2025-06-14 00:00:00,8.5,10.12,=(2*3.1415926535*((J140/2)*K140)/100),0.5303,0.7002,0.7677,=O140-N140,=(5810*P140 +85.7)/100
a. pulchra,c,286.0,gene ,no,10.0,31.0,10.0,2025-06-14 00:00:00,9.5,11.42,=(2*3.1415926535*((J141/2)*K141)/100),0.7198,0.815,0.9082,=O141-N141,=(5810*P141 +85.7)/100
a. pulchra,c,291.0,gene ,yes,3.0,28.0,10.0,2025-06-14 00:00:00,7.63,12.11,=(2*3.1415926535*((J142/2)*K142)/100),0.5698,0.7508,0.8446,=O142-N142,=(5810*P142 +85.7)/100
a. pulchra,c,292.0,gene ,yes,6.0,28.0,10.0,2025-06-14 00:00:00,7.74,10.26,=(2*3.1415926535*((J143/2)*K143)/100),0.4641,0.5625,0.6279,=O143-N143,=(5810*P143 +85.7)/100
a. pulchra,c,293.0,gene ,no,4.0,31.0,10.0,2025-06-14 00:00:00,8.49,10.98,=(2*3.1415926535*((J144/2)*K144)/100),0.5375,0.6835,0.7648,=O144-N144,=(5810*P144 +85.7)/100
a. pulchra,c,299.0,gene ,no,11.0,31.0,10.0,2025-06-14 00:00:00,7.4,11.46,=(2*3.1415926535*((J145/2)*K145)/100),0.3776,0.5142,0.5692,=O145-N145,=(5810*P145 +85.7)/100
a. pulchra,d,110.0,gene/physio,yes,10.0,31.0,15.0,2025-06-19 00:00:00,8.51,11.22,=(2*3.1415926535*((J146/2)*K146)/100),0.3786,0.5494,0.6218,=O146-N146,=(5810*P146 +85.7)/100
a. pulchra,d,113.0,gene/physio,yes,3.0,28.0,15.0,2025-06-19 00:00:00,7.22,10.81,=(2*3.1415926535*((J147/2)*K147)/100),0.3106,0.4045,0.455,=O147-N147,=(5810*P147 +85.7)/100
a. pulchra,c,115.0,gene/physio,yes,5.0,31.0,15.0,2025-06-19 00:00:00,8.29,10.21,=(2*3.1415926535*((J148/2)*K148)/100),0.404,0.5262,0.5944,=O148-N148,=(5810*P148 +85.7)/100
a. pulchra,c,116.0,gene/physio,yes,11.0,31.0,15.0,2025-06-19 00:00:00,8.54,12.11,=(2*3.1415926535*((J149/2)*K149)/100),0.4676,0.6224,0.7037,=O149-N149,=(5810*P149 +85.7)/100
a. pulchra,c,117.0,gene/physio,yes,6.0,28.0,15.0,2025-06-19 00:00:00,8.29,10.16,=(2*3.1415926535*((J150/2)*K150)/100),0.4043,0.5337,0.5855,=O150-N150,=(5810*P150 +85.7)/100
a. pulchra,d,118.0,gene/physio,yes,9.0,28.0,15.0,2025-06-19 00:00:00,7.59,9.8,=(2*3.1415926535*((J151/2)*K151)/100),0.3162,0.4633,0.5126,=O151-N151,=(5810*P151 +85.7)/100
a. pulchra,c,119.0,gene/physio,no,10.0,31.0,15.0,2025-06-19 00:00:00,9.54,10.98,=(2*3.1415926535*((J152/2)*K152)/100),0.6138,0.7766,0.8553,=O152-N152,=(5810*P152 +85.7)/100
a. pulchra,d,120.0,gene/physio,no,10.0,31.0,15.0,2025-06-19 00:00:00,7.64,10.23,=(2*3.1415926535*((J153/2)*K153)/100),0.2983,0.3774,0.4195,=O153-N153,=(5810*P153 +85.7)/100
a. pulchra,c,121.0,gene/physio,yes,9.0,28.0,15.0,2025-06-19 00:00:00,9.6,11.16,=(2*3.1415926535*((J154/2)*K154)/100),0.7592,0.9144,1.001,=O154-N154,=(5810*P154 +85.7)/100
a. pulchra,d,122.0,gene/physio,no,9.0,28.0,15.0,2025-06-19 00:00:00,6.34,10.89,=(2*3.1415926535*((J155/2)*K155)/100),0.3082,0.4375,0.4958,=O155-N155,=(5810*P155 +85.7)/100
a. pulchra,c,123.0,gene/physio,no,6.0,28.0,15.0,2025-06-19 00:00:00,8.59,10.44,=(2*3.1415926535*((J156/2)*K156)/100),0.415,0.5567,0.6298,=O156-N156,=(5810*P156 +85.7)/100
a. pulchra,c,124.0,gene/physio,no,5.0,31.0,15.0,2025-06-19 00:00:00,6.76,9.64,=(2*3.1415926535*((J157/2)*K157)/100),0.3653,0.5057,0.5605,=O157-N157,=(5810*P157 +85.7)/100
a. pulchra,c,125.0,gene/physio,no,12.0,28.0,15.0,2025-06-19 00:00:00,8.18,10.3,=(2*3.1415926535*((J158/2)*K158)/100),0.6005,0.7637,0.8226,=O158-N158,=(5810*P158 +85.7)/100
a. pulchra,d,126.0,gene/physio,yes,5.0,31.0,15.0,2025-06-19 00:00:00,6.46,11.39,=(2*3.1415926535*((J159/2)*K159)/100),0.3022,0.4772,0.5324,=O159-N159,=(5810*P159 +85.7)/100
a. pulchra,c,127.0,gene/physio,no,11.0,31.0,15.0,2025-06-19 00:00:00,7.17,10.93,=(2*3.1415926535*((J160/2)*K160)/100),0.4311,0.5576,0.6098,=O160-N160,=(5810*P160 +85.7)/100
a. pulchra,d,128.0,gene/physio,no,11.0,31.0,15.0,2025-06-19 00:00:00,6.24,11.25,=(2*3.1415926535*((J161/2)*K161)/100),0.3106,0.439,0.5047,=O161-N161,=(5810*P161 +85.7)/100
a. pulchra,c,129.0,gene/physio,yes,3.0,28.0,15.0,2025-06-19 00:00:00,7.21,10.56,=(2*3.1415926535*((J162/2)*K162)/100),0.4862,0.6145,0.6812,=O162-N162,=(5810*P162 +85.7)/100
a. pulchra,c,130.0,gene/physio,yes,12.0,28.0,15.0,2025-06-19 00:00:00,8.47,12.39,=(2*3.1415926535*((J163/2)*K163)/100),0.8381,1.0303,1.1129,=O163-N163,=(5810*P163 +85.7)/100
a. pulchra,c,131.0,gene/physio,no,9.0,28.0,15.0,2025-06-19 00:00:00,6.97,11.01,=(2*3.1415926535*((J164/2)*K164)/100),0.4147,0.5721,0.6332,=O164-N164,=(5810*P164 +85.7)/100
a. pulchra,c,132.0,gene/physio,no,10.0,31.0,15.0,2025-06-19 00:00:00,7.72,10.89,=(2*3.1415926535*((J165/2)*K165)/100),0.4104,0.6057,0.6757,=O165-N165,=(5810*P165 +85.7)/100
a. pulchra,c,133.0,gene/physio,yes,4.0,31.0,15.0,2025-06-19 00:00:00,8.43,10.27,=(2*3.1415926535*((J166/2)*K166)/100),0.4056,0.5399,0.6016,=O166-N166,=(5810*P166 +85.7)/100
a. pulchra,c,139.0,gene/physio,no,3.0,28.0,15.0,2025-06-19 00:00:00,7.38,9.19,=(2*3.1415926535*((J167/2)*K167)/100),0.3824,0.6084,0.6709,=O167-N167,=(5810*P167 +85.7)/100
a. pulchra,c,141.0,gene/physio,no,4.0,31.0,15.0,2025-06-19 00:00:00,8.35,10.53,=(2*3.1415926535*((J168/2)*K168)/100),0.4516,0.5635,0.63,=O168-N168,=(5810*P168 +85.7)/100
a. pulchra,d,143.0,gene/physio,yes,4.0,31.0,15.0,2025-06-19 00:00:00,8.41,10.37,=(2*3.1415926535*((J169/2)*K169)/100),0.3536,0.5296,0.5992,=O169-N169,=(5810*P169 +85.7)/100
a. pulchra,d,144.0,gene/physio,yes,12.0,28.0,15.0,2025-06-05 00:00:00,7.48,10.83,=(2*3.1415926535*((J170/2)*K170)/100),0.297,0.4277,0.4976,=O170-N170,=(5810*P170 +85.7)/100
a. pulchra,d,145.0,gene/physio,no,6.0,28.0,15.0,2025-06-19 00:00:00,8.09,10.8,=(2*3.1415926535*((J171/2)*K171)/100),0.2801,0.3968,0.4452,=O171-N171,=(5810*P171 +85.7)/100
a. pulchra,d,146.0,gene/physio,yes,6.0,28.0,15.0,2025-06-19 00:00:00,7.58,11.01,=(2*3.1415926535*((J172/2)*K172)/100),0.3029,0.4624,0.5286,=O172-N172,=(5810*P172 +85.7)/100
a. pulchra,d,147.0,gene/physio,no,12.0,28.0,15.0,2025-06-19 00:00:00,6.89,11.87,=(2*3.1415926535*((J173/2)*K173)/100),0.3513,0.4635,0.5293,=O173-N173,=(5810*P173 +85.7)/100
a. pulchra,d,149.0,gene/physio,yes,11.0,31.0,15.0,2025-06-05 00:00:00,7.21,11.09,=(2*3.1415926535*((J174/2)*K174)/100),0.3712,0.5401,0.6041,=O174-N174,=(5810*P174 +85.7)/100
a. pulchra,d,150.0,gene/physio,no,4.0,31.0,15.0,2025-06-19 00:00:00,7.01,10.5,=(2*3.1415926535*((J175/2)*K175)/100),0.4962,0.6171,0.6796,=O175-N175,=(5810*P175 +85.7)/100
a. pulchra,a,152.0,gene/physio,yes,4.0,31.0,15.0,2025-06-05 00:00:00,6.9,11.1,=(2*3.1415926535*((J176/2)*K176)/100),0.2821,0.4297,0.4924,=O176-N176,=(5810*P176 +85.7)/100
a. pulchra,d,154.0,gene/physio,no,5.0,31.0,15.0,2025-06-07 00:00:00,6.35,11.51,=(2*3.1415926535*((J177/2)*K177)/100),0.3381,0.459,0.5225,=O177-N177,=(5810*P177 +85.7)/100
a. pulchra,d,156.0,gene/physio,no,3.0,28.0,15.0,2025-06-07 00:00:00,7.7,9.94,=(2*3.1415926535*((J178/2)*K178)/100),0.2756,0.3321,0.3701,=O178-N178,=(5810*P178 +85.7)/100
a. pulchra,a,161.0,gene/physio,no,5.0,31.0,15.0,2025-06-07 00:00:00,6.55,9.85,=(2*3.1415926535*((J179/2)*K179)/100),0.2388,0.312,0.3706,=O179-N179,=(5810*P179 +85.7)/100
a. pulchra,a,162.0,gene/physio,no,3.0,28.0,15.0,2025-06-19 00:00:00,6.8,8.95,=(2*3.1415926535*((J180/2)*K180)/100),0.2772,0.3664,0.4066,=O180-N180,=(5810*P180 +85.7)/100
a. pulchra,a,163.0,gene/physio,no,11.0,31.0,15.0,2025-06-19 00:00:00,6.9,10.51,=(2*3.1415926535*((J181/2)*K181)/100),0.393,0.4698,0.5213,=O181-N181,=(5810*P181 +85.7)/100
a. pulchra,a,165.0,gene/physio,no,4.0,31.0,15.0,2025-06-05 00:00:00,10.03,11.61,=(2*3.1415926535*((J182/2)*K182)/100),0.6479,0.8173,0.9187,=O182-N182,=(5810*P182 +85.7)/100
a. pulchra,a,166.0,gene/physio,yes,9.0,28.0,15.0,2025-06-19 00:00:00,7.75,11.04,=(2*3.1415926535*((J183/2)*K183)/100),0.3613,0.5401,0.6087,=O183-N183,=(5810*P183 +85.7)/100
a. pulchra,a,169.0,gene/physio,no,6.0,28.0,15.0,2025-06-07 00:00:00,8.07,10.57,=(2*3.1415926535*((J184/2)*K184)/100),0.3441,0.4865,0.583,=O184-N184,=(5810*P184 +85.7)/100
a. pulchra,a,170.0,gene/physio,yes,5.0,31.0,15.0,2025-06-19 00:00:00,7.81,12.32,=(2*3.1415926535*((J185/2)*K185)/100),0.3947,0.5683,0.6409,=O185-N185,=(5810*P185 +85.7)/100
a. pulchra,a,172.0,gene/physio,yes,3.0,28.0,15.0,2025-06-05 00:00:00,6.63,10.4,=(2*3.1415926535*((J186/2)*K186)/100),0.2725,0.3856,0.452,=O186-N186,=(5810*P186 +85.7)/100
a. pulchra,a,173.0,gene/physio,no,9.0,28.0,15.0,2025-06-19 00:00:00,6.58,9.74,=(2*3.1415926535*((J187/2)*K187)/100),0.2754,0.3557,0.3998,=O187-N187,=(5810*P187 +85.7)/100
a. pulchra,a,174.0,gene/physio,yes,11.0,31.0,15.0,2025-06-19 00:00:00,7.45,10.23,=(2*3.1415926535*((J188/2)*K188)/100),0.2755,0.3707,0.4255,=O188-N188,=(5810*P188 +85.7)/100
a. pulchra,a,175.0,gene/physio,yes,10.0,31.0,15.0,2025-06-19 00:00:00,6.71,11.48,=(2*3.1415926535*((J189/2)*K189)/100),0.376,0.4871,0.5397,=O189-N189,=(5810*P189 +85.7)/100
a. pulchra,a,176.0,gene/physio,no,12.0,28.0,15.0,2025-06-19 00:00:00,6.5,9.5,=(2*3.1415926535*((J190/2)*K190)/100),0.2714,0.3634,0.398,=O190-N190,=(5810*P190 +85.7)/100
a. pulchra,a,177.0,gene/physio,yes,12.0,28.0,15.0,2025-06-19 00:00:00,6.41,10.62,=(2*3.1415926535*((J191/2)*K191)/100),0.2599,0.3644,0.4086,=O191-N191,=(5810*P191 +85.7)/100
a. pulchra,a,178.0,gene/physio,no,10.0,31.0,15.0,2025-06-19 00:00:00,6.69,10.62,=(2*3.1415926535*((J192/2)*K192)/100),0.3381,0.4318,0.4902,=O192-N192,=(5810*P192 +85.7)/100
a. pulchra,a,179.0,gene/physio,yes,6.0,28.0,15.0,2025-06-19 00:00:00,7.28,11.91,=(2*3.1415926535*((J193/2)*K193)/100),0.2532,0.4066,0.4609,=O193-N193,=(5810*P193 +85.7)/100
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
